# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = lepton (meson = 0.7 D0 + 0.3 D+). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# BR(meson->lepton) = 0.103
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.5
# ptmax = 299.5
# etamin = -1
# etamax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
# pt      central      min       max       min_sc     max_sc     min_mass   max_mass     min_pdf    max_pdf
 159.5000 9.1073e-03 7.3315e-03 1.0824e-02 8.2009e-03 9.8633e-03 8.8796e-03 9.5337e-03 7.5973e-03 1.0588e-02
 160.5000 8.7571e-03 7.0408e-03 1.0416e-02 7.8846e-03 9.4832e-03 8.5377e-03 9.1773e-03 7.2955e-03 1.0188e-02
 161.5000 8.4223e-03 6.7640e-03 1.0026e-02 7.5839e-03 9.1217e-03 8.2122e-03 8.8281e-03 7.0071e-03 9.8077e-03
 162.5000 8.1020e-03 6.4976e-03 9.6546e-03 7.2965e-03 8.7746e-03 7.8877e-03 8.4913e-03 6.7311e-03 9.4461e-03
 163.5000 7.7981e-03 6.2413e-03 9.2970e-03 7.0194e-03 8.4439e-03 7.5890e-03 8.1720e-03 6.4663e-03 9.0980e-03
 164.5000 7.5046e-03 6.0005e-03 8.9566e-03 6.7558e-03 8.1277e-03 7.3079e-03 7.8661e-03 6.2150e-03 8.7653e-03
 165.5000 7.2213e-03 5.7680e-03 8.6283e-03 6.4993e-03 7.8177e-03 7.0339e-03 7.5736e-03 5.9740e-03 8.4460e-03
 166.5000 6.9504e-03 5.5468e-03 8.3160e-03 6.2572e-03 7.5262e-03 6.7702e-03 7.2903e-03 5.7433e-03 8.1411e-03
 167.5000 6.6919e-03 5.3331e-03 8.0170e-03 6.0234e-03 7.2481e-03 6.5178e-03 7.0215e-03 5.5218e-03 7.8486e-03
 168.5000 6.4447e-03 5.1287e-03 7.7269e-03 5.7999e-03 6.9803e-03 6.2778e-03 6.7630e-03 5.3096e-03 7.5654e-03
 169.5000 6.2047e-03 4.9327e-03 7.4467e-03 5.5836e-03 6.7208e-03 6.0409e-03 6.5024e-03 5.1067e-03 7.2945e-03
 170.5000 5.9791e-03 4.7453e-03 7.1865e-03 5.3807e-03 6.4756e-03 5.8195e-03 6.2645e-03 4.9121e-03 7.0421e-03
 171.5000 5.7608e-03 4.5655e-03 6.9321e-03 5.1850e-03 6.2397e-03 5.6073e-03 6.0430e-03 4.7246e-03 6.7918e-03
 172.5000 5.5517e-03 4.3935e-03 6.6858e-03 4.9955e-03 6.0121e-03 5.4054e-03 5.8236e-03 4.5464e-03 6.5518e-03
 173.5000 5.3488e-03 4.2300e-03 6.4473e-03 4.8132e-03 5.7927e-03 5.2097e-03 5.6063e-03 4.3765e-03 6.3201e-03
 174.5000 5.1562e-03 4.0678e-03 6.2201e-03 4.6360e-03 5.5805e-03 5.0151e-03 5.4044e-03 4.2106e-03 6.0997e-03
 175.5000 4.9646e-03 3.9181e-03 6.0046e-03 4.4671e-03 5.3776e-03 4.8348e-03 5.2118e-03 4.0530e-03 5.8864e-03
 176.5000 4.7874e-03 3.7718e-03 5.7969e-03 4.3075e-03 5.1861e-03 4.6659e-03 5.0264e-03 3.9006e-03 5.6835e-03
 177.5000 4.6165e-03 3.6332e-03 5.5966e-03 4.1540e-03 5.0006e-03 4.5011e-03 4.8482e-03 3.7564e-03 5.4878e-03
 178.5000 4.4537e-03 3.4991e-03 5.4020e-03 4.0057e-03 4.8225e-03 4.3404e-03 4.6772e-03 3.6184e-03 5.2983e-03
 179.5000 4.3013e-03 3.3709e-03 5.2168e-03 3.8646e-03 4.6587e-03 4.1880e-03 4.5135e-03 3.4876e-03 5.1170e-03
 180.5000 4.1499e-03 3.2507e-03 5.0381e-03 3.7327e-03 4.4949e-03 4.0407e-03 4.3559e-03 3.3609e-03 4.9419e-03
 181.5000 4.0046e-03 3.1326e-03 4.8673e-03 3.6019e-03 4.3373e-03 3.8996e-03 4.2045e-03 3.2383e-03 4.7751e-03
 182.5000 3.8646e-03 3.0196e-03 4.7042e-03 3.4763e-03 4.1859e-03 3.7636e-03 4.0634e-03 3.1209e-03 4.6144e-03
 183.5000 3.7307e-03 2.9089e-03 4.5460e-03 3.3547e-03 4.0417e-03 3.6328e-03 3.9212e-03 3.0066e-03 4.4599e-03
 184.5000 3.6019e-03 2.8059e-03 4.3887e-03 3.2394e-03 3.9016e-03 3.5082e-03 3.7873e-03 2.8995e-03 4.3054e-03
 185.5000 3.4783e-03 2.7049e-03 4.2425e-03 3.1271e-03 3.7677e-03 3.3866e-03 3.6586e-03 2.7954e-03 4.1622e-03
 186.5000 3.3578e-03 2.6088e-03 4.1016e-03 3.0200e-03 3.6380e-03 3.2672e-03 3.5329e-03 2.6955e-03 4.0242e-03
 187.5000 3.2445e-03 2.5149e-03 3.9643e-03 2.9170e-03 3.5144e-03 3.1549e-03 3.4124e-03 2.5987e-03 3.8903e-03
 188.5000 3.1333e-03 2.4270e-03 3.8342e-03 2.8181e-03 3.3949e-03 3.0478e-03 3.2970e-03 2.5070e-03 3.7626e-03
 189.5000 3.0272e-03 2.3405e-03 3.7077e-03 2.7223e-03 3.2795e-03 2.9448e-03 3.1858e-03 2.4174e-03 3.6390e-03
 190.5000 2.9252e-03 2.2575e-03 3.5845e-03 2.6296e-03 3.1683e-03 2.8449e-03 3.0787e-03 2.3319e-03 3.5185e-03
 191.5000 2.8263e-03 2.1782e-03 3.4671e-03 2.5410e-03 3.0622e-03 2.7491e-03 2.9757e-03 2.2495e-03 3.4031e-03
 192.5000 2.7305e-03 2.1035e-03 3.3567e-03 2.4566e-03 2.9582e-03 2.6574e-03 2.8778e-03 2.1712e-03 3.2950e-03
 193.5000 2.6420e-03 2.0277e-03 3.2456e-03 2.3742e-03 2.8613e-03 2.5688e-03 2.7810e-03 2.0940e-03 3.1868e-03
 194.5000 2.5534e-03 1.9572e-03 3.1376e-03 2.2948e-03 2.7656e-03 2.4823e-03 2.6883e-03 2.0209e-03 3.0807e-03
 195.5000 2.4679e-03 1.8913e-03 3.0369e-03 2.2197e-03 2.6729e-03 2.4009e-03 2.6008e-03 1.9518e-03 2.9819e-03
 196.5000 2.3865e-03 1.8252e-03 2.9388e-03 2.1455e-03 2.5863e-03 2.3206e-03 2.5153e-03 1.8839e-03 2.8850e-03
 197.5000 2.3072e-03 1.7627e-03 2.8448e-03 2.0744e-03 2.4998e-03 2.2444e-03 2.4318e-03 1.8190e-03 2.7934e-03
 198.5000 2.2320e-03 1.7002e-03 2.7550e-03 2.0054e-03 2.4184e-03 2.1682e-03 2.3515e-03 1.7551e-03 2.7058e-03
 199.5000 2.1589e-03 1.6428e-03 2.6678e-03 1.9405e-03 2.3391e-03 2.0971e-03 2.2753e-03 1.6954e-03 2.6203e-03
 200.5000 2.0888e-03 1.5861e-03 2.5827e-03 1.8777e-03 2.2629e-03 2.0281e-03 2.2021e-03 1.6367e-03 2.5369e-03
 201.5000 2.0209e-03 1.5330e-03 2.5017e-03 1.8159e-03 2.1898e-03 1.9622e-03 2.1300e-03 1.5821e-03 2.4576e-03
 202.5000 1.9560e-03 1.4815e-03 2.4214e-03 1.7582e-03 2.1197e-03 1.8983e-03 2.0631e-03 1.5285e-03 2.3783e-03
 203.5000 1.8931e-03 1.4302e-03 2.3459e-03 1.7005e-03 2.0507e-03 1.8365e-03 1.9951e-03 1.4760e-03 2.3051e-03
 204.5000 1.8313e-03 1.3825e-03 2.2725e-03 1.6449e-03 1.9838e-03 1.7778e-03 1.9313e-03 1.4265e-03 2.2330e-03
 205.5000 1.7695e-03 1.3381e-03 2.2029e-03 1.5924e-03 1.9179e-03 1.7211e-03 1.8705e-03 1.3792e-03 2.1640e-03
 206.5000 1.7129e-03 1.2921e-03 2.1344e-03 1.5388e-03 1.8561e-03 1.6645e-03 1.8107e-03 1.3328e-03 2.0971e-03
 207.5000 1.6583e-03 1.2494e-03 2.0683e-03 1.4904e-03 1.7974e-03 1.6109e-03 1.7531e-03 1.2885e-03 2.0322e-03
 208.5000 1.6058e-03 1.2075e-03 2.0045e-03 1.4430e-03 1.7407e-03 1.5594e-03 1.6985e-03 1.2453e-03 1.9694e-03
 209.5000 1.5553e-03 1.1673e-03 1.9424e-03 1.3967e-03 1.6851e-03 1.5100e-03 1.6418e-03 1.2041e-03 1.9096e-03
 210.5000 1.5059e-03 1.1279e-03 1.8828e-03 1.3534e-03 1.6325e-03 1.4616e-03 1.5893e-03 1.1629e-03 1.8509e-03
 211.5000 1.4585e-03 1.0917e-03 1.8251e-03 1.3102e-03 1.5811e-03 1.4152e-03 1.5399e-03 1.1258e-03 1.7943e-03
 212.5000 1.4132e-03 1.0556e-03 1.7692e-03 1.2690e-03 1.5316e-03 1.3709e-03 1.4914e-03 1.0887e-03 1.7397e-03
 213.5000 1.3689e-03 1.0202e-03 1.7159e-03 1.2298e-03 1.4842e-03 1.3287e-03 1.4451e-03 1.0516e-03 1.6871e-03
 214.5000 1.3266e-03 9.8671e-04 1.6614e-03 1.1917e-03 1.4379e-03 1.2865e-03 1.4008e-03 1.0172e-03 1.6336e-03
 215.5000 1.2854e-03 9.5467e-04 1.6129e-03 1.1546e-03 1.3936e-03 1.2463e-03 1.3565e-03 9.8416e-04 1.5862e-03
 216.5000 1.2453e-03 9.2357e-04 1.5648e-03 1.1186e-03 1.3503e-03 1.2072e-03 1.3153e-03 9.5203e-04 1.5388e-03
 217.5000 1.2072e-03 8.9330e-04 1.5173e-03 1.0836e-03 1.3081e-03 1.1711e-03 1.2751e-03 9.2092e-04 1.4925e-03
 218.5000 1.1691e-03 8.6475e-04 1.4717e-03 1.0506e-03 1.2679e-03 1.1340e-03 1.2360e-03 8.9095e-04 1.4471e-03
 219.5000 1.1330e-03 8.3653e-04 1.4278e-03 1.0177e-03 1.2288e-03 1.0980e-03 1.1989e-03 8.6211e-04 1.4039e-03
 220.5000 1.0980e-03 8.0968e-04 1.3844e-03 9.8622e-04 1.1896e-03 1.0640e-03 1.1618e-03 8.3440e-04 1.3617e-03
 221.5000 1.0640e-03 7.8401e-04 1.3447e-03 9.5584e-04 1.1536e-03 1.0321e-03 1.1268e-03 8.0773e-04 1.3225e-03
 222.5000 1.0321e-03 7.5884e-04 1.3047e-03 9.2679e-04 1.1186e-03 1.0000e-03 1.0928e-03 7.8198e-04 1.2834e-03
 223.5000 1.0008e-03 7.3441e-04 1.2659e-03 8.9868e-04 1.0846e-03 9.6985e-04 1.0599e-03 7.5674e-04 1.2453e-03
 224.5000 9.7016e-04 7.1033e-04 1.2283e-03 8.7087e-04 1.0516e-03 9.3864e-04 1.0278e-03 7.3212e-04 1.2082e-03
 225.5000 9.4060e-04 6.8826e-04 1.1926e-03 8.4450e-04 1.0197e-03 9.1103e-04 9.9673e-04 7.0915e-04 1.1732e-03
 226.5000 9.1176e-04 6.6664e-04 1.1580e-03 8.1875e-04 9.8839e-04 8.8220e-04 9.6707e-04 6.8691e-04 1.1392e-03
 227.5000 8.8446e-04 6.4505e-04 1.1235e-03 7.9403e-04 9.5883e-04 8.5572e-04 9.3833e-04 6.6466e-04 1.1052e-03
 228.5000 8.5778e-04 6.2497e-04 1.0910e-03 7.7013e-04 9.2988e-04 8.2956e-04 9.1021e-04 6.4396e-04 1.0733e-03
 229.5000 8.3214e-04 6.0535e-04 1.0596e-03 7.4685e-04 9.0228e-04 8.0495e-04 8.8343e-04 6.2377e-04 1.0424e-03
 230.5000 8.0762e-04 5.8550e-04 1.0283e-03 7.2471e-04 8.7560e-04 7.8105e-04 8.5799e-04 6.0327e-04 1.0115e-03
 231.5000 7.8373e-04 5.6790e-04 9.9848e-04 7.0349e-04 8.4944e-04 7.5715e-04 8.3193e-04 5.8514e-04 9.8241e-04
 232.5000 7.6014e-04 5.5054e-04 9.6867e-04 6.8237e-04 8.2410e-04 7.3429e-04 8.0721e-04 5.6722e-04 9.5296e-04
 233.5000 7.3727e-04 5.3312e-04 9.3996e-04 6.6157e-04 7.9918e-04 7.1255e-04 7.8321e-04 5.4930e-04 9.2473e-04
 234.5000 7.1544e-04 5.1644e-04 9.1355e-04 6.4220e-04 7.7590e-04 6.9123e-04 7.6035e-04 5.3200e-04 8.9868e-04
 235.5000 6.9401e-04 5.0003e-04 8.8744e-04 6.2305e-04 7.5252e-04 6.6981e-04 7.3810e-04 5.1510e-04 8.7303e-04
 236.5000 6.7372e-04 4.8473e-04 8.6197e-04 6.0461e-04 7.3037e-04 6.4983e-04 7.1636e-04 4.9945e-04 8.4810e-04
 237.5000 6.5364e-04 4.6971e-04 8.3757e-04 5.8648e-04 7.0854e-04 6.3036e-04 6.9597e-04 4.8400e-04 8.2400e-04
 238.5000 6.3427e-04 4.5522e-04 8.1333e-04 5.6918e-04 6.8794e-04 6.1203e-04 6.7527e-04 4.6896e-04 8.0010e-04
 239.5000 6.1553e-04 4.4121e-04 7.9025e-04 5.5249e-04 6.6754e-04 5.9400e-04 6.5601e-04 4.5444e-04 7.7734e-04
 240.5000 5.9781e-04 4.2751e-04 7.6740e-04 5.3632e-04 6.4818e-04 5.7577e-04 6.3592e-04 4.4053e-04 7.5520e-04
 241.5000 5.8020e-04 4.1469e-04 7.4568e-04 5.2067e-04 6.2912e-04 5.5888e-04 6.1810e-04 4.2724e-04 7.3367e-04
 242.5000 5.6351e-04 4.0173e-04 7.2459e-04 5.0563e-04 6.1110e-04 5.4219e-04 6.0059e-04 4.1396e-04 7.1286e-04
 243.5000 5.4703e-04 3.8960e-04 7.0422e-04 4.9100e-04 5.9318e-04 5.2623e-04 5.8319e-04 4.0139e-04 6.9288e-04
 244.5000 5.3107e-04 3.7774e-04 6.8399e-04 4.7658e-04 5.7587e-04 5.1119e-04 5.6619e-04 3.8913e-04 6.7300e-04
 245.5000 5.1603e-04 3.6612e-04 6.6486e-04 4.6288e-04 5.5950e-04 4.9605e-04 5.5043e-04 3.7729e-04 6.5415e-04
 246.5000 5.0068e-04 3.5476e-04 6.4629e-04 4.4918e-04 5.4302e-04 4.8122e-04 5.3457e-04 3.6555e-04 6.3582e-04
 247.5000 4.8616e-04 3.4396e-04 6.2815e-04 4.3610e-04 5.2715e-04 4.6721e-04 5.1933e-04 3.5442e-04 6.1800e-04
 248.5000 4.7195e-04 3.3350e-04 6.1005e-04 4.2343e-04 5.1181e-04 4.5341e-04 5.0418e-04 3.4361e-04 6.0018e-04
 249.5000 4.5845e-04 3.2349e-04 5.9276e-04 4.1128e-04 4.9718e-04 4.4033e-04 4.8977e-04 3.3331e-04 5.8319e-04
 250.5000 4.4517e-04 3.1362e-04 5.7609e-04 3.9933e-04 4.8276e-04 4.2766e-04 4.7565e-04 3.2311e-04 5.6681e-04
 251.5000 4.3260e-04 3.0403e-04 5.6002e-04 3.8800e-04 4.6927e-04 4.1488e-04 4.6196e-04 3.1333e-04 5.5105e-04
 252.5000 4.2003e-04 2.9491e-04 5.4390e-04 3.7677e-04 4.5557e-04 4.0314e-04 4.4908e-04 3.0385e-04 5.3509e-04
 253.5000 4.0798e-04 2.8610e-04 5.2864e-04 3.6596e-04 4.4249e-04 3.9140e-04 4.3641e-04 2.9479e-04 5.2005e-04
 254.5000 3.9614e-04 2.7762e-04 5.1404e-04 3.5535e-04 4.2972e-04 3.8007e-04 4.2415e-04 2.8603e-04 5.0563e-04
 255.5000 3.8460e-04 2.6905e-04 4.9986e-04 3.4495e-04 4.1715e-04 3.6915e-04 4.1200e-04 2.7717e-04 4.9172e-04
 256.5000 3.7389e-04 2.6082e-04 4.8603e-04 3.3537e-04 4.0551e-04 3.5834e-04 4.0016e-04 2.6873e-04 4.7823e-04
 257.5000 3.6318e-04 2.5310e-04 4.7254e-04 3.2569e-04 3.9387e-04 3.4804e-04 3.8893e-04 2.6080e-04 4.6494e-04
 258.5000 3.5288e-04 2.4532e-04 4.5928e-04 3.1642e-04 3.8275e-04 3.3815e-04 3.7801e-04 2.5276e-04 4.5186e-04
 259.5000 3.4258e-04 2.3817e-04 4.4633e-04 3.0745e-04 3.7162e-04 3.2795e-04 3.6719e-04 2.4535e-04 4.3909e-04
 260.5000 3.3300e-04 2.3084e-04 4.3419e-04 2.9849e-04 3.6122e-04 3.1858e-04 3.5710e-04 2.3793e-04 4.2714e-04
 261.5000 3.2332e-04 2.2402e-04 4.2277e-04 2.8995e-04 3.5071e-04 3.0951e-04 3.4752e-04 2.3082e-04 4.1581e-04
 262.5000 3.1405e-04 2.1742e-04 4.1064e-04 2.8160e-04 3.4072e-04 3.0066e-04 3.3753e-04 2.2403e-04 4.0386e-04
 263.5000 3.0519e-04 2.1094e-04 3.9901e-04 2.7367e-04 3.3094e-04 2.9211e-04 3.2816e-04 2.1733e-04 3.9243e-04
 264.5000 2.9654e-04 2.0461e-04 3.8829e-04 2.6595e-04 3.2167e-04 2.8346e-04 3.1920e-04 2.1084e-04 3.8182e-04
 265.5000 2.8819e-04 1.9837e-04 3.7768e-04 2.5832e-04 3.1271e-04 2.7542e-04 3.0972e-04 2.0446e-04 3.7152e-04
 266.5000 2.7975e-04 1.9271e-04 3.6729e-04 2.5080e-04 3.0354e-04 2.6749e-04 3.0117e-04 1.9858e-04 3.6122e-04
 267.5000 2.7223e-04 1.8676e-04 3.5721e-04 2.4380e-04 2.9509e-04 2.5966e-04 2.9283e-04 1.9261e-04 3.5144e-04
 268.5000 2.6430e-04 1.8143e-04 3.4721e-04 2.3680e-04 2.8655e-04 2.5235e-04 2.8459e-04 1.8705e-04 3.4155e-04
 269.5000 2.5688e-04 1.7611e-04 3.3795e-04 2.3031e-04 2.7862e-04 2.4535e-04 2.7686e-04 1.8149e-04 3.3238e-04
 270.5000 2.4957e-04 1.7071e-04 3.2857e-04 2.2372e-04 2.7079e-04 2.3834e-04 2.6914e-04 1.7592e-04 3.2311e-04
 271.5000 2.4267e-04 1.6583e-04 3.1982e-04 2.1754e-04 2.6327e-04 2.3175e-04 2.6162e-04 1.7088e-04 3.1456e-04
 272.5000 2.3587e-04 1.6082e-04 3.1115e-04 2.1146e-04 2.5595e-04 2.2506e-04 2.5441e-04 1.6573e-04 3.0601e-04
 273.5000 2.2918e-04 1.5609e-04 3.0248e-04 2.0549e-04 2.4833e-04 2.1836e-04 2.4730e-04 1.6089e-04 2.9757e-04
 274.5000 2.2269e-04 1.5150e-04 2.9435e-04 1.9961e-04 2.4164e-04 2.1228e-04 2.4061e-04 1.5615e-04 2.8943e-04
 275.5000 2.1630e-04 1.4710e-04 2.8662e-04 1.9385e-04 2.3474e-04 2.0631e-04 2.3402e-04 1.5162e-04 2.8181e-04
 276.5000 2.1033e-04 1.4269e-04 2.7860e-04 1.8849e-04 2.2815e-04 2.0044e-04 2.2742e-04 1.4708e-04 2.7398e-04
 277.5000 2.0435e-04 1.3851e-04 2.7125e-04 1.8324e-04 2.2176e-04 1.9457e-04 2.2135e-04 1.4276e-04 2.6667e-04
 278.5000 1.9858e-04 1.3460e-04 2.6385e-04 1.7798e-04 2.1558e-04 1.8921e-04 2.1527e-04 1.3874e-04 2.5935e-04
 279.5000 1.9323e-04 1.3039e-04 2.5660e-04 1.7314e-04 2.0971e-04 1.8396e-04 2.0940e-04 1.3442e-04 2.5225e-04
 280.5000 1.8777e-04 1.2651e-04 2.5000e-04 1.6830e-04 2.0373e-04 1.7871e-04 2.0373e-04 1.3040e-04 2.4576e-04
 281.5000 1.8252e-04 1.2288e-04 2.4278e-04 1.6346e-04 1.9807e-04 1.7376e-04 1.9797e-04 1.2669e-04 2.3865e-04
 282.5000 1.7757e-04 1.1926e-04 2.3616e-04 1.5914e-04 1.9261e-04 1.6861e-04 1.9261e-04 1.2298e-04 2.3216e-04
 283.5000 1.7263e-04 1.1583e-04 2.2974e-04 1.5460e-04 1.8736e-04 1.6387e-04 1.8746e-04 1.1948e-04 2.2578e-04
 284.5000 1.6779e-04 1.1239e-04 2.2353e-04 1.5038e-04 1.8210e-04 1.5934e-04 1.8221e-04 1.1588e-04 2.1970e-04
 285.5000 1.6305e-04 1.0906e-04 2.1756e-04 1.4605e-04 1.7695e-04 1.5481e-04 1.7716e-04 1.1248e-04 2.1383e-04
 286.5000 1.5862e-04 1.0599e-04 2.1160e-04 1.4214e-04 1.7222e-04 1.5059e-04 1.7232e-04 1.0928e-04 2.0796e-04
 287.5000 1.5440e-04 1.0283e-04 2.0594e-04 1.3833e-04 1.6758e-04 1.4616e-04 1.6779e-04 1.0609e-04 2.0240e-04
 288.5000 1.5007e-04 9.9947e-05 2.0040e-04 1.3452e-04 1.6284e-04 1.4204e-04 1.6326e-04 1.0310e-04 1.9694e-04
 289.5000 1.4585e-04 9.7040e-05 1.9484e-04 1.3071e-04 1.5821e-04 1.3812e-04 1.5872e-04 1.0010e-04 1.9148e-04
 290.5000 1.4183e-04 9.4200e-05 1.8971e-04 1.2710e-04 1.5388e-04 1.3421e-04 1.5440e-04 9.7181e-05 1.8643e-04
 291.5000 1.3792e-04 9.1460e-05 1.8458e-04 1.2350e-04 1.4966e-04 1.3040e-04 1.5017e-04 9.4400e-05 1.8138e-04
 292.5000 1.3400e-04 8.8832e-05 1.7948e-04 1.2010e-04 1.4533e-04 1.2659e-04 1.4616e-04 9.1670e-05 1.7634e-04
 293.5000 1.3009e-04 8.6292e-05 1.7475e-04 1.1670e-04 1.4121e-04 1.2308e-04 1.4224e-04 8.8982e-05 1.7160e-04
 294.5000 1.2679e-04 8.3506e-05 1.6988e-04 1.1351e-04 1.3740e-04 1.1958e-04 1.3823e-04 8.6232e-05 1.6696e-04
 295.5000 1.2308e-04 8.1231e-05 1.6512e-04 1.1031e-04 1.3359e-04 1.1629e-04 1.3462e-04 8.3811e-05 1.6212e-04
 296.5000 1.1979e-04 7.8879e-05 1.6071e-04 1.0733e-04 1.2999e-04 1.1299e-04 1.3102e-04 8.1422e-05 1.5780e-04
 297.5000 1.1639e-04 7.6623e-05 1.5644e-04 1.0434e-04 1.2638e-04 1.0990e-04 1.2741e-04 7.9052e-05 1.5357e-04
 298.5000 1.1299e-04 7.4376e-05 1.5239e-04 1.0122e-04 1.2267e-04 1.0671e-04 1.2401e-04 7.6756e-05 1.4956e-04
 299.5000 1.0990e-04 7.2194e-05 1.4809e-04 9.8437e-05 1.1927e-04 1.0352e-04 1.2061e-04 7.4551e-05 1.4533e-04
